CustomerKey,YearlyIncome,TotalChildren,NumberChildrenAtHome,HouseOwnerFlag,NumberCarsOwned,Age,BikeBuyer,M,S,Bachelors,Graduate Degree,High School,Partial College,Partial High School,Clerical,Management,Manual,Professional,Skilled Manual,Female,Male,Firstpurchased,Europe,North America,Pacific,0-1 Miles,1-2 Miles,10+ Miles,2-5 Miles,5-10 Miles
11212,40000,2,1,1,2,65,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,16,0,1,0,0,0,0,1,0
11213,60000,2,1,1,2,66,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,16,0,1,0,0,0,1,0,0
11214,60000,2,1,1,2,65,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,15,0,1,0,0,0,1,0,0
11215,40000,2,1,1,2,65,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,16,0,1,0,0,0,1,0,0
11216,60000,2,1,1,2,65,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,17,0,1,0,0,0,1,0,0
11217,60000,2,1,1,2,65,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,17,0,1,0,0,0,1,0,0
11218,60000,2,1,0,2,65,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,16,0,1,0,0,0,0,1,0
11219,60000,2,1,1,2,64,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,15,0,1,0,0,0,1,0,0
11220,60000,2,1,1,1,65,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,16,0,1,0,0,0,1,0,0
11221,70000,4,2,1,1,65,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,15,0,1,0,0,1,0,0,0
11222,80000,3,1,1,1,65,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,15,0,1,0,0,1,0,0,0
11223,70000,2,1,1,2,63,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,16,0,1,0,0,0,0,1,0
11224,70000,2,1,1,2,64,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,17,0,1,0,0,0,1,0,0
11225,60000,2,1,1,1,64,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15,0,1,0,0,0,1,0,0
11226,60000,2,1,1,1,63,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,16,0,1,0,0,0,0,1,0
11227,60000,2,1,1,2,64,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,17,0,1,0,0,0,1,0,0
11228,60000,2,1,1,2,64,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15,0,1,0,0,0,1,0,0
11229,70000,4,2,1,1,63,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,15,0,1,0,0,0,1,0,0
11230,70000,4,2,0,2,64,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15,0,1,0,0,0,0,1,0
11231,60000,2,1,1,2,62,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,16,0,1,0,0,0,1,0,0
11232,60000,3,1,0,2,62,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,15,0,1,0,0,0,0,1,0
11233,70000,4,2,1,2,63,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,16,0,1,0,0,0,1,0,0
11234,70000,4,2,1,2,62,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,16,0,1,0,0,0,1,0,0
11235,70000,4,2,1,2,63,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,15,0,1,0,0,0,1,0,0
11236,70000,5,2,1,2,63,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,15,0,1,0,0,0,1,0,0
11237,130000,2,3,0,4,56,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,17,1,0,0,1,0,0,0,0
11238,130000,2,3,0,4,57,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,18,1,0,0,1,0,0,0,0
11239,130000,2,4,0,2,56,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,18,1,0,0,0,0,0,0,1
11240,160000,2,3,1,4,56,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,18,1,0,0,0,0,0,0,1
11241,100000,2,3,1,4,57,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,16,1,0,0,0,0,0,0,1
11242,110000,2,4,1,3,57,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,16,1,0,0,0,0,0,0,1
11243,150000,2,3,1,3,57,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,18,1,0,0,1,0,0,0,0
11244,170000,2,3,0,3,57,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,18,1,0,0,1,0,0,0,0
11245,120000,3,4,0,4,58,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,17,1,0,0,0,0,0,0,1
11246,120000,3,4,0,4,58,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,17,1,0,0,0,0,0,0,1
11247,130000,3,4,0,3,59,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,18,1,0,0,1,0,0,0,0
11248,110000,3,4,1,4,60,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,15,1,0,0,0,0,1,0,0
11249,130000,3,4,1,3,60,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,17,1,0,0,1,0,0,0,0
11250,170000,3,4,1,2,60,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,18,1,0,0,0,0,0,0,1
11251,30000,4,0,0,2,83,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,15,0,1,0,0,0,0,0,1
11252,90000,3,0,1,1,83,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,17,0,1,0,0,0,0,1,0
11253,60000,2,0,1,2,82,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,16,0,1,0,0,1,0,0,0
11254,70000,4,0,1,2,82,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,15,0,1,0,0,0,0,0,1
11255,70000,4,0,1,2,82,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,16,0,1,0,0,0,0,0,1
11256,70000,4,0,1,2,81,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,15,0,1,0,0,0,0,0,1
11257,120000,1,2,1,4,82,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,17,0,1,0,0,0,0,1,0
11258,120000,1,2,1,4,82,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,15,0,1,0,0,0,0,1,0
11259,100000,4,1,1,4,50,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,17,0,1,0,0,0,0,1,0
11260,110000,2,2,1,3,50,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,16,0,1,0,0,0,0,1,0
11261,130000,1,2,1,1,50,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,17,0,1,0,1,0,0,0,0
11262,80000,4,3,1,0,51,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,16,0,1,0,1,0,0,0,0
11263,90000,5,5,1,3,51,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,17,0,1,0,0,0,0,1,0
11264,90000,5,5,0,3,51,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,16,0,1,0,1,0,0,0,0
11265,90000,5,5,1,3,51,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,16,0,1,0,1,0,0,0,0
11266,90000,0,0,0,1,51,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,17,0,1,0,0,0,0,0,1
11267,120000,4,2,1,4,50,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,17,0,1,0,0,0,0,1,0
11268,130000,2,2,1,2,51,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,15,0,1,0,0,1,0,0,0
11269,130000,2,2,1,2,50,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,15,0,1,0,1,0,0,0,0
11270,130000,2,2,1,3,51,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,17,0,1,0,1,0,0,0,0
11271,150000,2,0,0,4,51,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,17,0,1,0,0,1,0,0,0
11272,70000,4,3,1,0,58,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,17,0,1,0,0,0,0,0,1
11273,90000,2,1,1,0,58,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,15,0,1,0,0,0,1,0,0
11274,50000,2,0,1,2,81,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,17,0,1,0,0,0,0,0,1
11275,80000,4,0,1,2,81,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,17,0,1,0,1,0,0,0,0
11276,80000,4,3,1,2,51,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,16,0,1,0,0,0,0,1,0
11277,80000,4,3,1,2,52,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,16,0,1,0,1,0,0,0,0
11278,90000,0,0,0,1,52,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,17,0,1,0,0,0,1,0,0
11279,90000,0,0,1,1,52,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,16,0,1,0,0,0,1,0,0
11280,90000,0,0,1,1,52,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,15,0,1,0,0,0,1,0,0
11281,110000,4,2,1,4,51,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,17,0,1,0,0,0,0,0,1
11282,90000,5,4,1,4,53,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,17,0,1,0,0,1,0,0,0
11283,110000,1,3,1,2,52,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,15,0,1,0,0,1,0,0,0
11284,110000,1,3,1,2,53,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,16,0,1,0,0,1,0,0,0
11285,120000,1,3,0,4,53,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,15,0,1,0,0,0,0,1,0
11286,170000,0,0,1,4,53,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,17,0,1,0,0,0,0,1,0
11287,70000,5,4,0,3,54,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,16,0,1,0,0,0,0,0,1
11288,110000,1,3,1,3,53,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,16,0,1,0,0,0,0,1,0
11289,130000,1,3,1,1,54,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,17,0,1,0,1,0,0,0,0
11290,130000,1,3,1,3,54,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,17,0,1,0,0,0,0,1,0
11291,130000,1,3,1,3,54,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,17,0,1,0,0,0,0,1,0
11292,150000,1,2,0,3,53,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,17,0,1,0,1,0,0,0,0
11293,60000,2,0,0,2,60,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,16,0,1,0,0,1,0,0,0
11294,60000,2,0,0,2,60,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,15,0,1,0,0,1,0,0,0
11295,80000,2,0,1,2,61,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,17,0,1,0,0,0,0,0,1
11296,50000,2,0,1,2,79,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,17,0,1,0,0,0,0,0,1
11297,70000,4,0,1,2,80,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,17,0,1,0,0,0,0,0,1
11298,70000,4,0,1,2,80,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,17,0,1,0,0,1,0,0,0
11299,70000,4,0,1,2,79,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,17,0,1,0,0,1,0,0,0
11300,80000,5,4,0,3,55,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,16,0,1,0,0,1,0,0,0
11301,80000,5,4,1,4,55,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,15,0,1,0,0,0,0,0,1
11302,90000,4,3,0,3,54,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,17,0,1,0,0,1,0,0,0
11303,90000,4,3,0,3,54,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,17,0,1,0,0,1,0,0,0
11304,100000,0,3,1,0,55,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,16,0,1,0,0,0,0,0,1
11305,110000,3,3,0,4,55,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,16,0,1,0,0,0,0,1,0
11306,110000,3,3,0,4,55,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,15,0,1,0,0,0,0,1,0
11307,80000,2,0,1,2,60,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,17,0,1,0,0,0,0,0,1
11308,60000,2,0,0,2,61,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,15,0,1,0,0,1,0,0,0
11309,60000,2,0,1,2,61,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,15,0,1,0,0,0,0,0,1
11310,70000,3,0,1,2,62,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,15,0,1,0,0,0,0,0,1
11311,70000,3,0,0,2,62,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,15,0,1,0,0,1,0,0,0
11312,70000,3,0,1,2,62,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,15,0,1,0,0,0,0,0,1
11313,70000,3,0,1,2,62,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,15,0,1,0,0,0,0,0,1
11314,70000,3,0,0,2,61,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,16,0,1,0,0,1,0,0,0
11315,70000,3,0,0,2,61,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,15,0,1,0,0,1,0,0,0
11316,60000,3,0,1,2,61,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,16,0,1,0,0,0,0,0,1
11317,40000,3,0,0,2,62,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,17,0,1,0,0,0,0,0,1
11318,40000,3,0,0,2,62,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,15,0,1,0,0,1,0,0,0
11319,70000,4,0,0,2,78,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,17,0,1,0,0,1,0,0,0
11320,80000,4,0,1,2,78,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,15,0,1,0,0,0,0,0,1
11321,90000,5,0,1,2,77,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,16,0,1,0,0,0,0,0,1
11322,90000,5,0,1,2,77,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,16,0,1,0,0,0,0,0,1
11323,120000,2,4,1,3,77,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,17,0,1,0,0,0,0,0,1
11324,90000,5,0,1,2,76,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,17,0,1,0,0,1,0,0,0
11325,90000,5,0,1,2,76,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,17,0,1,0,0,0,0,0,1
11326,130000,2,3,1,4,76,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,17,0,1,0,1,0,0,0,0
11327,90000,5,0,1,2,75,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,17,0,1,0,0,0,0,0,1
11328,90000,5,0,1,2,75,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,16,0,1,0,0,0,0,0,1
11329,90000,5,0,1,2,75,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,17,0,1,0,0,0,0,0,1
11330,110000,2,4,1,1,75,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,16,0,1,0,0,0,0,1,0
11331,90000,4,4,1,2,47,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,16,0,1,0,0,1,0,0,0
11332,10000,1,0,1,0,52,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,17,1,0,0,1,0,0,0,0
11333,20000,1,0,1,0,53,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,18,1,0,0,1,0,0,0,0
11334,10000,1,0,1,0,54,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,18,1,0,0,1,0,0,0,0
11335,10000,1,0,1,0,54,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,17,1,0,0,1,0,0,0,0
11336,20000,1,0,1,0,53,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,16,1,0,0,1,0,0,0,0
11337,10000,1,0,1,0,53,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,18,1,0,0,1,0,0,0,0
11338,20000,1,0,1,0,54,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,17,1,0,0,1,0,0,0,0
11339,20000,1,0,1,0,54,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,16,1,0,0,1,0,0,0,0
11340,10000,1,0,1,0,79,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,16,1,0,0,1,0,0,0,0
11341,20000,1,0,1,0,79,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,17,1,0,0,1,0,0,0,0
11342,30000,5,0,1,0,53,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,15,1,0,0,1,0,0,0,0
11343,10000,1,0,1,0,56,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,17,1,0,0,1,0,0,0,0
11344,10000,1,0,1,0,58,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,17,1,0,0,1,0,0,0,0
11345,10000,1,0,1,0,58,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,16,1,0,0,1,0,0,0,0
11346,10000,2,0,1,1,60,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,16,1,0,0,1,0,0,0,0
11347,10000,2,0,1,1,59,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,16,1,0,0,1,0,0,0,0
11348,10000,2,0,1,1,59,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,15,1,0,0,1,0,0,0,0
11349,10000,2,0,1,1,61,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,15,1,0,0,0,0,0,1,0
11350,30000,1,0,1,0,78,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,16,1,0,0,1,0,0,0,0
11351,20000,1,0,1,0,76,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,17,1,0,0,1,0,0,0,0
11352,10000,2,0,1,1,75,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,15,1,0,0,1,0,0,0,0
11353,30000,1,0,1,0,74,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,17,1,0,0,1,0,0,0,0
11354,20000,1,0,1,0,73,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,15,1,0,0,1,0,0,0,0
11355,40000,1,0,1,0,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,15,1,0,0,1,0,0,0,0
11356,10000,0,0,0,1,35,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,17,0,0,1,0,0,0,1,0
11357,10000,0,0,0,1,36,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,17,0,0,1,0,0,0,1,0
11358,10000,0,0,0,1,36,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,17,0,0,1,1,0,0,0,0
11359,10000,0,0,0,1,37,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,17,0,0,1,1,0,0,0,0
11360,10000,0,0,1,1,37,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,17,0,0,1,0,0,0,1,0
11361,10000,0,0,1,2,38,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,15,0,0,1,1,0,0,0,0
11362,10000,0,0,0,2,37,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,16,0,0,1,1,0,0,0,0
11363,10000,0,0,0,2,37,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,17,0,0,1,1,0,0,0,0
11364,10000,1,1,0,0,35,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,17,0,0,1,0,0,0,1,0
11365,10000,1,1,0,0,36,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,17,0,0,1,0,1,0,0,0
11366,20000,0,0,1,0,35,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,15,0,0,1,1,0,0,0,0
11367,20000,0,0,1,0,36,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,15,0,0,1,1,0,0,0,0
11368,10000,1,1,0,0,36,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,17,0,0,1,0,1,0,0,0
11369,20000,0,0,0,0,37,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,15,0,0,1,1,0,0,0,0
11370,20000,0,0,1,0,37,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,15,0,0,1,1,0,0,0,0
11371,20000,0,0,1,0,37,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,15,0,0,1,1,0,0,0,0
11372,20000,0,0,1,0,37,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,17,0,0,1,1,0,0,0,0
11373,30000,1,0,1,0,71,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,15,1,0,0,1,0,0,0,0
11374,30000,1,0,1,0,72,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,15,1,0,0,1,0,0,0,0
11375,30000,1,0,1,0,72,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,15,1,0,0,1,0,0,0,0
11376,40000,1,0,1,0,72,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,15,1,0,0,1,0,0,0,0
11377,30000,4,0,1,0,54,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,16,1,0,0,1,0,0,0,0
11378,10000,1,1,0,1,55,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,16,1,0,0,0,0,0,1,0
11379,10000,1,1,1,1,55,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,16,1,0,0,0,0,0,1,0
11380,20000,2,0,1,1,56,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,17,1,0,0,0,1,0,0,0
11381,20000,2,0,1,1,56,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,17,1,0,0,0,0,0,1,0
11382,20000,2,0,1,1,57,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,16,1,0,0,0,0,0,1,0
11383,30000,3,0,1,0,55,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,15,1,0,0,1,0,0,0,0
11384,30000,3,0,1,0,54,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,15,1,0,0,1,0,0,0,0
11385,30000,3,0,1,0,55,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,15,1,0,0,1,0,0,0,0
11386,30000,3,0,1,0,54,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,15,1,0,0,1,0,0,0,0
11387,40000,3,0,1,0,56,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,17,1,0,0,1,0,0,0,0
11388,40000,3,0,1,0,56,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,17,1,0,0,1,0,0,0,0
11389,10000,1,1,0,1,45,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,15,1,0,0,0,0,0,1,0
11390,10000,1,1,0,1,44,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,15,1,0,0,0,0,0,1,0
11391,10000,2,2,1,0,44,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,15,1,0,0,1,0,0,0,0
11392,10000,2,2,1,0,45,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,16,1,0,0,1,0,0,0,0
11393,10000,2,2,1,0,46,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,15,1,0,0,1,0,0,0,0
11394,10000,2,2,1,0,45,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,17,1,0,0,1,0,0,0,0
11395,30000,0,0,1,0,44,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,17,1,0,0,1,0,0,0,0
11396,10000,2,2,0,1,45,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,15,1,0,0,1,0,0,0,0
11397,20000,0,0,0,1,46,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,15,1,0,0,1,0,0,0,0
11398,30000,0,0,1,0,46,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,17,1,0,0,1,0,0,0,0
11399,30000,1,0,1,0,46,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,15,1,0,0,1,0,0,0,0
11400,40000,0,0,1,0,46,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,17,1,0,0,1,0,0,0,0
11401,40000,0,0,1,0,46,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,16,1,0,0,1,0,0,0,0
11402,40000,0,0,1,0,45,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,16,1,0,0,1,0,0,0,0
11403,40000,0,0,1,0,46,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,16,1,0,0,1,0,0,0,0
11404,10000,3,0,0,2,63,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,16,1,0,0,1,0,0,0,0
11405,10000,3,0,0,2,63,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,15,1,0,0,1,0,0,0,0
11406,20000,2,0,1,1,63,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,16,1,0,0,0,0,0,1,0
11407,20000,2,0,1,1,63,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,15,1,0,0,1,0,0,0,0
11408,10000,2,1,0,2,62,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,16,1,0,0,1,0,0,0,0
11409,10000,2,2,1,1,47,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,16,1,0,0,1,0,0,0,0
11410,20000,1,1,1,0,47,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,16,1,0,0,0,0,0,1,0
11411,80000,3,2,0,1,61,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,15,1,0,0,0,0,0,1,0
11412,80000,4,2,1,1,61,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,17,1,0,0,0,0,1,0,0
11413,80000,4,2,0,1,61,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,17,1,0,0,0,0,0,1,0
11414,80000,4,2,1,1,61,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,17,1,0,0,0,0,1,0,0
11415,90000,5,0,0,2,71,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,15,1,0,0,0,0,1,0,0
11416,60000,3,1,1,4,70,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,16,1,0,0,0,0,0,1,0
11417,70000,5,1,1,2,70,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,16,1,0,0,0,0,1,0,0
11418,90000,5,0,0,2,70,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,15,1,0,0,0,0,1,0,0
11419,150000,3,4,1,4,70,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,16,1,0,0,1,0,0,0,0
11420,100000,2,3,1,4,69,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,16,1,0,0,0,0,1,0,0
11421,110000,3,4,1,4,69,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,17,1,0,0,0,0,0,0,1
11422,170000,4,4,1,3,69,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,17,1,0,0,0,0,0,0,1
11423,80000,4,2,0,1,60,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,17,1,0,0,0,0,0,1,0
11424,80000,4,2,1,2,61,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15,1,0,0,0,0,1,0,0
11425,90000,4,2,1,2,61,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,16,1,0,0,0,0,1,0,0
11426,110000,3,4,1,4,61,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,15,1,0,0,0,0,1,0,0
